id,type,classification,road_segment_type,duration,street_name_full,line_weight,route_coming_soon,construction_year,geometry_line
2482,OFF ROAD,Shared Pathway,,326,,2,false,,"MULTILINESTRING ((-113.60869284239246 53.41780573433638, -113.60862219354865 53.41783703026036, -113.60857407611797 53.41787740676616, -113.60855107587868 53.417919365478085, -113.60855080012708 53.417949392084985, -113.60856547653371 53.41799297417989, -113.60858278763979 53.41802305842395, -113.60858005642322 53.418047070007134))"
2484,OFF ROAD,Shared Pathway,,1010,,2,false,,"MULTILINESTRING ((-113.60041131996772 53.41918957443955, -113.60049183866992 53.41924675897865, -113.60055128842522 53.41927584290046, -113.60063071498095 53.41929819428398, -113.60070172151889 53.419308625125865, -113.60075856639546 53.41931221296571, -113.60101762219962 53.41928589613949, -113.60125667550427 53.419269705408176, -113.60154966614422 53.419263887583156, -113.60185675508444 53.41927170728171, -113.60204146764855 53.4192876130284, -113.60214100801424 53.41928794465084, -113.60222356464881 53.41927972510071, -113.6023062101903 53.41926131235627, -113.60235173356318 53.41925976133773, -113.60241431372366 53.41925827076751, -113.60253960693596 53.41924169872669, -113.6028271786797 53.41920697834139, -113.60308032345058 53.419204422064205, -113.60347559295526 53.41921083170942, -113.60373422005067 53.41923037801833, -113.60397003358796 53.419256643745356, -113.60410648061354 53.419263891721215, -113.60419471832617 53.41925568963991, -113.60430013556969 53.41923565207322, -113.60437145829029 53.41921210367123))"
2485,OFF ROAD,Shared Pathway,,96,,2,false,,"MULTILINESTRING ((-113.60433232741026 53.418831400789415, -113.60434513461037 53.41922079476478))"
2486,OFF ROAD,Shared Pathway,,396,,2,false,,"MULTILINESTRING ((-113.60235173356318 53.41925976133773, -113.60238772074186 53.419365220659515, -113.60240033926944 53.41953685949095, -113.6024076258452 53.41997522345116, -113.60239651083499 53.4202521227544, -113.60241317803884 53.42029465086873, -113.602443975854 53.42034742313215, -113.6024918785952 53.42039515191513, -113.60259938299674 53.42045667392907, -113.60270359056088 53.420536364269445))"
2487,OFF ROAD,Shared Pathway,,211,,2,false,,"MULTILINESTRING ((-113.60233323958876 53.41755770572912, -113.60232418911427 53.41920154937012, -113.60232538006149 53.419232590607955, -113.60232899027483 53.419243687894934, -113.60235173356318 53.41925976133773))"
2488,OFF ROAD,Shared Pathway,,1274,,2,false,,"MULTILINESTRING ((-113.61516420006537 53.44434118404896, -113.61530566707202 53.44432797108975, -113.61537263841781 53.44432818672087, -113.61546506902168 53.44433419639146, -113.61564349644513 53.44435190326287, -113.6157295963406 53.44435218023274, -113.61584446694364 53.444344935942226, -113.61610301923707 53.4443191116713, -113.61617324422853 53.4443117199089, -113.6162370182148 53.44431192478307, -113.61639317762291 53.444323850559044, -113.61659398264047 53.44433591941791, -113.61673108705587 53.44433826461253, -113.61690977192758 53.444327413461075, -113.61701823189946 53.4443239506577, -113.61712658910781 53.44433191536856, -113.61730508564634 53.44434200626455, -113.61751858111437 53.444361731618834, -113.61766841000932 53.44436792333148, -113.6178087912303 53.44436075510508, -113.6179714128369 53.444363180504816, -113.61814670766047 53.444375161490555, -113.61829331136806 53.444385152652906, -113.61832206461818 53.44437953238859, -113.61840192490453 53.444364556384905, -113.61860972076832 53.44430809864689, -113.61868958082036 53.44429312245033, -113.61875982235132 53.44428382763508, -113.61881724337981 53.44428210558758, -113.61886185475178 53.44428605846029, -113.61894470142333 53.44429393644839, -113.61900835614958 53.44430746898994, -113.61923740423698 53.44437102893604))"
2489,OFF ROAD,Shared Pathway,,703,,2,false,,"MULTILINESTRING ((-113.61937086445613 53.44442476495189, -113.6194981359522 53.44445753786708, -113.61960644298392 53.444471208610054, -113.61976903113604 53.444477438312205, -113.61990288319974 53.4444873869133, -113.62001753266587 53.44450488431851, -113.62017031587824 53.44453773765548, -113.62041210238583 53.44460324111221, -113.6205681051987 53.44463229731196, -113.62084841684593 53.44466936159487, -113.62105220649393 53.44470428093651, -113.62121135054255 53.44473905470034, -113.62138627540584 53.444792919916075, -113.62157380092584 53.444863961169446, -113.6218662588337 53.444969607055114, -113.62201571873277 53.445017678616125, -113.62217797151403 53.445061979906, -113.62236853621016 53.44510869585708))"
2490,OFF ROAD,Shared Pathway,,1696,,2,false,,"MULTILINESTRING ((-113.61857606625651 53.44525166417669, -113.61912394382058 53.44530485808439, -113.61916013533764 53.44531723426313, -113.61919732919117 53.44535972206295, -113.61920751078296 53.44538841833719, -113.61919892519838 53.44541455988369, -113.6191736425837 53.44544065189213, -113.61910017082661 53.445486523746965, -113.61904768128139 53.445521251954105, -113.6190118602535 53.445558520833686, -113.61897581612129 53.44562071597509, -113.61892059809128 53.44572646848389, -113.61886782311397 53.44579234705982, -113.61878587102254 53.44585315006729, -113.61868097857001 53.44591138489167, -113.61854476663135 53.445970768926465, -113.61838154188136 53.44601635742029, -113.61819347401587 53.44603818492916, -113.6179551465125 53.446078550355395, -113.61787776293413 53.446095748813654, -113.61783004505483 53.446109648012545, -113.61776667043209 53.44614648564707, -113.61766778384059 53.44623340261593, -113.61760866257599 53.44630798697933, -113.61758530319327 53.446352772671816, -113.61757224141083 53.4464125497228, -113.61757377939055 53.44647361911832, -113.61758597943447 53.446509795659786, -113.6176107600339 53.44653978440643, -113.61764583340614 53.44658600641557, -113.61766829772796 53.44664091103267, -113.61773303522082 53.44687041766257, -113.61776593308848 53.4469266012532, -113.61780522455308 53.44696785057394, -113.61786130315507 53.44699918499637, -113.61793206011048 53.447023088977105, -113.61806334331224 53.44704843203669, -113.61820296740127 53.447075047218625, -113.61826540627193 53.44709518758325, -113.61831735720709 53.44712152246888, -113.6183546969542 53.44714781434365, -113.61840439406372 53.447192833539724, -113.61841668431678 53.44721904538405, -113.6184204663456 53.447262672304284))"
2495,OFF ROAD,Shared Pathway,,325,,2,false,,"MULTILINESTRING ((-113.53988942811155 53.40116244422055, -113.53976388933354 53.401166128494935, -113.53971794626396 53.40117785487356, -113.53967186849498 53.40120148785928, -113.53960384367078 53.401228610935604, -113.53953985778502 53.4012340284993, -113.53945834296343 53.40123638229246, -113.53898723676541 53.401230960241655))"
2508,OFF ROAD,Shared Pathway,,1046,,2,false,,"MULTILINESTRING ((-113.5022043781359 53.420185288906175, -113.50222268856791 53.42031784718537, -113.50220380565372 53.42038272883426, -113.50214171350547 53.420526825946055, -113.50211645373587 53.42062055144399, -113.50213956358621 53.42071087436852, -113.50222815637476 53.42088446997752, -113.50222769275328 53.420924165827586, -113.50220902030212 53.42097100524219, -113.50214793285963 53.421028491515784, -113.50205689470647 53.4210642019056, -113.50186932063788 53.42108868231327, -113.50164546115069 53.42111662260118, -113.50147580016157 53.421159220238515, -113.50130592767744 53.42121986354359, -113.50119042246979 53.42128073367321, -113.50100775185093 53.42140267187664, -113.500837793181 53.42147053360987, -113.50061997058754 53.42149849352309, -113.50036015484488 53.42150101482011, -113.50022698826419 53.42152211235468, -113.5001007848373 53.42156441447461, -113.49989413552929 53.42165481153418, -113.49973691415362 53.421711613931315, -113.49964424968363 53.42173263353769, -113.49959896755091 53.42173357152654, -113.49933494401505 53.42173020969456))"
2509,OFF ROAD,Shared Pathway,,171,,2,false,,"MULTILINESTRING ((-113.49964424968363 53.42173263353769, -113.49954379600356 53.421773900503005, -113.49947544888538 53.42181192253774, -113.4994087512006 53.42187023151411))"
2510,OFF ROAD,Shared Pathway,,1808,,2,false,,"MULTILINESTRING ((-113.497299821156 53.41972289684419, -113.49731434776291 53.41975285294797, -113.49734110601588 53.419777203628975, -113.497378747774 53.419796750281215, -113.49743535358762 53.41981314841773, -113.49751907644193 53.41982400371504, -113.49761087942326 53.4198381249289, -113.49767020305374 53.41985372362491, -113.49773486062507 53.419875808696965, -113.49780080258824 53.41990355603352, -113.49787458684925 53.419954763604984, -113.49795786282733 53.42000358980151, -113.49801169105278 53.420026439962506, -113.49812897869307 53.42005843828665, -113.49823135861531 53.420092802463884, -113.49836056718974 53.42014666747476, -113.49854489265414 53.420228233812665, -113.49858919522408 53.420255889855596, -113.49861454320207 53.42028588754008, -113.49863160184391 53.42033039620683, -113.49866595686028 53.420399211847226, -113.49869258326687 53.42043487177877, -113.49873399410994 53.42047867556366, -113.49878333336036 53.42053866885444, -113.49880967494049 53.420598565622036, -113.49882793910855 53.42065600357833, -113.49882885313819 53.42069316973378, -113.49881482729039 53.42073593009725, -113.49878863332239 53.420777836006785, -113.49876267356457 53.42080034728764, -113.49873948227437 53.42081721696889, -113.49868915449393 53.42084124379876, -113.49861586007415 53.42086355636273, -113.49850070769699 53.420880039921954, -113.49838560613958 53.42089167376094, -113.49828284373005 53.4208896279852, -113.49816651474465 53.42089075342153, -113.49812855441499 53.42089867204463, -113.4980850634806 53.42091626706, -113.49804148358663 53.42094193612474, -113.49792967954578 53.42101821943268, -113.4978752028697 53.42105030660383, -113.49780049334096 53.421077462541604, -113.49769738775348 53.42110449901522, -113.49761753111457 53.42110981636062, -113.49753099272348 53.421107838179566, -113.49718373277759 53.42107971380364))"
2513,OFF ROAD,Shared Pathway,,1117,,2,false,,"MULTILINESTRING ((-113.57145347872972 53.39918262979114, -113.57154882723674 53.39919412727953, -113.57163699241465 53.39920499453763, -113.57168987031928 53.39921387410005, -113.57172507651754 53.39922455501035, -113.57177889063219 53.39924336971509, -113.57184308198535 53.3992628407309, -113.57189076208729 53.39927232069359, -113.57194884429681 53.39927997686057, -113.57203808292893 53.39928774466589, -113.57223939262839 53.39930398468188, -113.57234830631305 53.399317409615584, -113.57243847521475 53.39933573140333, -113.57251406134627 53.399358349545906, -113.57260827428895 53.39938785944449, -113.5726093163322 53.39938786317411, -113.57268166450444 53.3994228816362, -113.57277873664066 53.399477848473474, -113.57285302013503 53.3995265277083, -113.57291293216697 53.39955902135106, -113.5729739299056 53.39958655109183, -113.57303293054667 53.39960662202921, -113.5730930167721 53.39962173643486, -113.57315105626266 53.399633113993055, -113.57317286527768 53.3996338110762, -113.57325391732279 53.39962913669377, -113.5733526535635 53.3996214224381, -113.57350756854534 53.39960459606671, -113.57357307013304 53.399597378364234))"
2514,OFF ROAD,Shared Pathway,,782,,2,false,,"MULTILINESTRING ((-113.57167150882141 53.39860830598257, -113.57165916575366 53.39875737912262, -113.57164012641118 53.398852402058445, -113.57159571713956 53.39895381637839, -113.57150016469107 53.39910691377029, -113.57143767637162 53.39920826315103, -113.57142643971495 53.39924712093175, -113.57142624428522 53.39926657112742, -113.57144399704154 53.39929905423195, -113.57152964739986 53.39941174045674, -113.5716256728201 53.399572007605414, -113.57164645318932 53.39966284685558, -113.57166136331703 53.399978426436995, -113.57166742414634 53.400095149858636, -113.57165185792499 53.40020531329762, -113.57163205829063 53.400375970113714, -113.57163383293556 53.4005596728069, -113.57163998059039 53.400667750869985, -113.57163588359808 53.40071527993244, -113.57162159241892 53.4007752065492))"
2515,OFF ROAD,Shared Pathway,,1203,,2,false,,"MULTILINESTRING ((-113.57430991669695 53.399876694351875, -113.57434768778465 53.39994189624921, -113.57410663025064 53.40002596395209, -113.57401154813277 53.40006101082701, -113.57395035334376 53.400090112571164, -113.57391791689713 53.400119316901744, -113.57383762402273 53.40019789162125, -113.57379820098289 53.40024931531709, -113.57371816026385 53.40030261354027, -113.57369437532158 53.40031264102994, -113.573624766715 53.400337666134966, -113.57352133485226 53.40036156063949, -113.57347381535932 53.400376559515664, -113.5734143457575 53.400402634164074, -113.57335478507034 53.4004378074063, -113.57332226703227 53.40047510046583, -113.57327422756924 53.4005426678802, -113.57325027045763 53.40056987911237, -113.57320262924308 53.40059700937716, -113.57311430934092 53.400632079706355, -113.572908930545 53.40070009416774, -113.57277325208125 53.400733985087605, -113.57268686019837 53.400745807901664, -113.57260901321133 53.400748562287966, -113.57247040519684 53.400736943950264, -113.57233692880867 53.40072029131524, -113.57228961130849 53.400715065644114, -113.5722220050561 53.400708757508795, -113.57212051456801 53.400707384126406, -113.57197830456667 53.400717996642285, -113.5716294192677 53.40073880934868))"
2516,OFF ROAD,Shared Pathway,,585,,2,false,,"MULTILINESTRING ((-113.569758382555 53.39959126079925, -113.5700206359488 53.39954606941908, -113.57025241910854 53.39952684115024, -113.57032971787173 53.39951709167282, -113.57043062396116 53.39949538726941, -113.57055181546066 53.399459714827344, -113.5706731620929 53.39940799711985, -113.5707979496271 53.39934826512135, -113.57090595313875 53.39928847636688, -113.57099693683361 53.39925269492034, -113.57107777073337 53.39922490348268, -113.57117867575361 53.39920319844391, -113.57124556925969 53.39919428073284, -113.57130481180457 53.39919014849015, -113.57145347872972 53.39918262979114))"
2517,OFF ROAD,Shared Pathway,,134,,2,false,,"MULTILINESTRING ((-113.56960098924432 53.40160854881686, -113.56984541592651 53.401635473393455, -113.56994913614196 53.40165260023797))"
2518,OFF ROAD,Shared Pathway,,438,,2,false,,"MULTILINESTRING ((-113.56891830032995 53.40158638479012, -113.56909257281887 53.40158560600621, -113.56915380558354 53.40158441917397, -113.56929986074272 53.40157931863408, -113.56942228172592 53.401582575668144, -113.56952578765868 53.40159279958497, -113.56960098924432 53.40160854881686, -113.56965019504655 53.401632650973724, -113.5696922695199 53.401663766291186, -113.56971317903421 53.4016919860948, -113.56973930104013 53.40172981008042))"
2519,OFF ROAD,Shared Pathway,,704,,2,false,,"MULTILINESTRING ((-113.56558704505231 53.401202062702744, -113.5656113710195 53.40128748748242, -113.56561883831424 53.4013795433955, -113.56560953057131 53.40146819205365, -113.56558641906705 53.40153838253374, -113.56559725907566 53.40157356108757, -113.56563908695726 53.40159044808553, -113.56571742737762 53.40159575236567, -113.56583513082008 53.4015844685578, -113.56602281645134 53.401575108415834, -113.56617953138901 53.40158237031337, -113.56667204726274 53.401601243508125, -113.56683855269048 53.40160931766107, -113.56745086453782 53.40159909200385, -113.56794667933869 53.40157848414647, -113.56816742542733 53.401576795064116, -113.56845467810972 53.40158778743253, -113.56873784418022 53.40159130166531))"
2520,OFF ROAD,Shared Pathway,,1580,,2,false,,"MULTILINESTRING ((-113.56966862976059 53.40220805541577, -113.56974577073356 53.40216248485747, -113.56979805261145 53.40213418603205, -113.56983658108878 53.40211952844316, -113.56988875336603 53.40210269776348, -113.5699284441837 53.40209507215362, -113.57001575219242 53.40209242728397, -113.57009934059666 53.40209050970037, -113.57026048904214 53.402091929979235, -113.57040817603449 53.40209272671098, -113.57044984009045 53.402089994703076, -113.57049273274987 53.40208589249158, -113.57052722469629 53.40208013853037, -113.57057544739335 53.40206724764792, -113.5706248235764 53.402048807182155, -113.57067263877961 53.4020218702071, -113.57070238749758 53.40199845772406, -113.57073168266781 53.401965576128184, -113.57078462507538 53.40191873493491, -113.57084310114972 53.40187287914763, -113.57090304764635 53.40183286240802, -113.57096160018162 53.40180328838863, -113.57102337987462 53.40177411288767, -113.57108579754322 53.40174648746238, -113.57115867724012 53.4017080648633, -113.57120229348658 53.40168346748804, -113.57124012311299 53.40165420218624, -113.57128061084063 53.40161876252154, -113.571313305724 53.401585612906565, -113.57136230908456 53.401539756025024, -113.57139450378904 53.40151525393628, -113.57143213383056 53.401498458832954, -113.57147709892037 53.40147950835642, -113.57154863778634 53.40145355168327, -113.57162841809925 53.40142543916302, -113.57165137299353 53.40141405292569, -113.5717028254922 53.40138584242316, -113.57186377571526 53.401282660625206, -113.57194016749318 53.40122777695371, -113.57199172371455 53.401189188959115, -113.57203783955462 53.401156282567754))"
2521,OFF ROAD,Shared Pathway,,546,,2,false,,"MULTILINESTRING ((-113.577425173258 53.40313440979556, -113.57795408192936 53.40312161286619, -113.57866588585547 53.40307847325229, -113.57884255886539 53.40307624407191, -113.5790811848202 53.40308564262847, -113.57958194178359 53.40314162072314, -113.58003060151111 53.40315461273175, -113.580312386623 53.403144190101806, -113.58093834283555 53.40309217431096, -113.5812152143568 53.40309600169027, -113.58160180849774 53.40310877011951, -113.5821123446873 53.403141941587144, -113.58256103315881 53.4031520717858, -113.58300744704732 53.403150775376666))"
2524,OFF ROAD,Shared Pathway,,1461,,2,false,,"MULTILINESTRING ((-113.5351063517455 53.63036737026964, -113.53513937368325 53.630303461814215, -113.53517584426277 53.63025237628988, -113.53524482660437 53.630184340038376, -113.53533527543183 53.63012278816317, -113.5354435432055 53.63007411492101, -113.53558056253651 53.63002341943165, -113.53570649609853 53.63000042621594, -113.5358647301098 53.62997969548942, -113.53607307779028 53.629974098339325, -113.53645364269167 53.62998197737408, -113.53664386054248 53.62999125227149, -113.53701705983819 53.63001617426135, -113.53709049260162 53.63001079786936, -113.53722875258593 53.62999836811046, -113.5374998229378 53.62997349074443, -113.53756161307024 53.62997372945733, -113.53761968144816 53.62998151567162, -113.53775206684045 53.63000795190689, -113.53784264926053 53.63003423030007, -113.53789694943802 53.630054966156266, -113.53795464038623 53.63009731736909, -113.5380013618914 53.63014611206651, -113.53803894785881 53.63019919047583, -113.5380601560205 53.63025436516661, -113.53807227569877 53.63030950846832, -113.53805936504435 53.63049310393245, -113.53804346967783 53.63078363800911, -113.53805006303683 53.63084524214337, -113.53806531475234 53.63094684503111, -113.53806289655537 53.63100192854264, -113.53805423210443 53.63112937146853, -113.53806478333053 53.63116181930394, -113.53808784387638 53.63121376189003, -113.5381126501897 53.63127219336789, -113.53811945612806 53.63131434814551, -113.53812676320088 53.63164386467596, -113.53813247781163 53.632119207061876))"
2525,OFF ROAD,Shared Pathway,,96,,2,false,,"MULTILINESTRING ((-113.55014783296502 53.629358599503384, -113.55066486994689 53.62944152229465))"
2526,OFF ROAD,Shared Pathway,,250,,2,false,,"MULTILINESTRING ((-113.55957090464219 53.627024814204475, -113.5596320499905 53.62700261877294, -113.55965835785426 53.626983748139196, -113.55973431394276 53.626932295539234, -113.55976638192435 53.626916895357155, -113.56217665433785 53.62610665041644))"
2527,OFF ROAD,Shared Pathway,,2159,,2,false,,"MULTILINESTRING ((-113.55595290377046 53.60586981545798, -113.55601430244303 53.60589221313265, -113.55609366215832 53.60591478426726, -113.55616843509135 53.605928059124274, -113.55627441719882 53.605941445966934, -113.55636018185407 53.605948260847896, -113.55640225255884 53.605954913718996, -113.55644737797475 53.6059680748208, -113.55648308646059 53.605985844299724, -113.55651711692558 53.60601474408087, -113.55653399778633 53.60604172667375, -113.55655232959748 53.60607985117135, -113.55655200873606 53.60611048097022, -113.55653037152535 53.60623941798331, -113.55653264214853 53.606320182827226, -113.55655240507934 53.60651981811131, -113.5565440438226 53.6065726948607, -113.55650221759397 53.60669227783611, -113.55638403454427 53.60694895288439, -113.55633939946584 53.607037894401934, -113.55632674888332 53.60705362732517, -113.55629070876972 53.60706741621624, -113.55622803947168 53.60709038925573, -113.55622451766534 53.607128432760945, -113.55623533441533 53.607138684425514, -113.55625557814854 53.607143399092905, -113.55630847033396 53.60715937501455, -113.55632553282871 53.60716964982573, -113.5564065881497 53.607328673461424, -113.55642498231744 53.607360297593004, -113.5564404251394 53.607376134648504, -113.55647151856562 53.6073873900976, -113.5565572243197 53.60740070153493, -113.55659304101891 53.607408259820254, -113.55660540967935 53.6074194421734, -113.55661151309857 53.607432462315565, -113.55660508884066 53.607450071965594, -113.5565847052823 53.607459279342926, -113.5565266845012 53.60748505573547, -113.55656058007963 53.607526948839784, -113.55657890282257 53.60756600194734, -113.55658161734274 53.607604997223625, -113.55656716215022 53.60764392888425, -113.55654972019327 53.60766985194662, -113.55651998728703 53.60767716735384, -113.55647152938494 53.60768441336102, -113.55642616516994 53.60769445678955, -113.55638374257455 53.60772121589659, -113.55635235706166 53.60773780803321, -113.55631792025571 53.60774696326946, -113.55627726329678 53.607754238117785, -113.55623812533359 53.6077661581905, -113.55618328524349 53.607786374260826, -113.55619085271312 53.607808682749656, -113.55618594099373 53.607830941276376, -113.55614104180303 53.60794494075962))"
2528,OFF ROAD,Shared Pathway,,628,,2,false,,"MULTILINESTRING ((-113.5553034879252 53.60759375795279, -113.55554869598431 53.6075770316903, -113.55568143470543 53.60757009898423, -113.5558047657826 53.607566842162406, -113.55589378311794 53.607561604255984, -113.55595147684005 53.607566461622554, -113.55601680259063 53.60758805206725, -113.5559677897331 53.60764820353439, -113.55596291068429 53.6076667475411, -113.55597666544125 53.6076946435791, -113.55599669519702 53.607719780605855, -113.55601990008233 53.60773936114396, -113.55606336227886 53.607761799110385, -113.55609753637164 53.60777770200357, -113.55612087758746 53.607784289183066, -113.55618328524349 53.607786374260826))"
2532,OFF ROAD,Shared Pathway,,626,,2,false,,"MULTILINESTRING ((-113.68044742972754 53.50961894156308, -113.68047138069402 53.50965327422088, -113.68047120432753 53.50967672265458, -113.6804619663498 53.50969834112287, -113.68030054632231 53.5098385882653, -113.68028223299517 53.509860182450424, -113.68026978920332 53.509905241234456, -113.680278240053 53.50998822865934, -113.68029891755475 53.51005501917423, -113.68034684073926 53.51012007678874, -113.68041299608603 53.51017435970079, -113.68055146062399 53.51027032374481, -113.68063256778917 53.51034809538593, -113.68071948356314 53.51045834537436, -113.68078211535895 53.510579357565476, -113.68084428683946 53.51076168646441))"
2533,OFF ROAD,Shared Pathway,,400,,2,false,,"MULTILINESTRING ((-113.68201980194338 53.51055740488852, -113.68195921749081 53.51056626141058, -113.68184706872249 53.5105930160408, -113.68173782126684 53.51063601157664, -113.68168320786806 53.510655707273884, -113.68160140878614 53.51066991699587, -113.68147422026475 53.51068400574116, -113.68140753525579 53.510700061343385, -113.6812741786074 53.510730370411224, -113.68084428683946 53.51076168646441))"
2538,OFF ROAD,Shared Pathway,,95,,2,false,,"MULTILINESTRING ((-113.67659898707501 53.46522557100292, -113.67657758575523 53.46684847829733))"
2539,OFF ROAD,Shared Pathway,,5342,,2,false,,"MULTILINESTRING ((-113.67659898707501 53.46522557100292, -113.67624065108116 53.46525706013363, -113.67609464198964 53.46526322783724, -113.67597224521023 53.46525281691886, -113.67584779748525 53.46523357788422, -113.67574649243309 53.46522700130207, -113.67563025287164 53.46523928929712, -113.6754969693906 53.46527168907381, -113.67539741449153 53.46531174240819, -113.67530408977309 53.465365672717354, -113.67523597817433 53.46543605230185, -113.67518068290866 53.46548756885497, -113.67510428626346 53.4655365036336, -113.67500477850596 53.465570255034855, -113.67488850548087 53.4655875799197, -113.6747026659155 53.46558833819896, -113.67449368683147 53.46556394783786, -113.67437350758252 53.46555341602585, -113.67430167773546 53.46555826165625, -113.67412822113164 53.465596852138866, -113.6739675234365 53.465624137746154, -113.67388096081217 53.46562138084588, -113.67377344456675 53.46559840481852, -113.67363244486066 53.465535013523414, -113.67342614883842 53.4654500214192, -113.67319023931242 53.46537251005159, -113.67306590868058 53.46533814796255, -113.67300053488268 53.4653266296502, -113.67295830641388 53.46532651408549, -113.67291178958827 53.4653339451636, -113.67285253884363 53.46535016379031, -113.67282071905515 53.46536897818987, -113.67278028632852 53.46540919120723, -113.67271628795646 53.465493444438444, -113.6726820263818 53.46555509653412, -113.67263011214196 53.46568849211886, -113.67260904614376 53.465708629435476, -113.67253907930032 53.46574498040978, -113.67231873062822 53.46584014430733, -113.67206669636843 53.46593648119523, -113.67188251682956 53.46599646120218, -113.67182536094987 53.46601394541819, -113.67173654596185 53.46603008229568, -113.67153992651886 53.46605978665012, -113.6714806742423 53.46607600459232, -113.67142557795208 53.466101056359754, -113.67128777239161 53.46617124204134, -113.67118819195835 53.46621381249353, -113.67108238223331 53.466242501902805, -113.67095759896459 53.466267361620496, -113.67076098763815 53.466295804369686, -113.67054550385805 53.46630654991181, -113.67035536504622 53.466317364984384, -113.67027504603676 53.46632722616441, -113.67016716237562 53.466350871339664, -113.67005500557384 53.46638080266753, -113.66994914219231 53.46641705300621, -113.66979464173255 53.46646073094373, -113.66961276452685 53.46649551056674, -113.6692955708345 53.46655133771744, -113.66915610867547 53.46656229480249, -113.66888581890016 53.46656028582225, -113.6686303236767 53.46655705691023, -113.66851833211408 53.46656556873083, -113.66834926719353 53.46658148045601, -113.66824794046644 53.46657741815417, -113.66811928420125 53.46655689904488, -113.66791481134906 53.46650970552948, -113.66766804414016 53.46646995612794, -113.6674928854865 53.46645560874172, -113.66732187601772 53.46645009139228, -113.6671254586087 53.46645332545177, -113.66700290285615 53.46646306677098, -113.66691836233016 53.46647164989998, -113.6668612198251 53.46648787143403, -113.6668188261812 53.46650791510452, -113.66678271944552 53.46653427802513, -113.66676560186134 53.4665632108981, -113.66674384551918 53.46664505802703, -113.66673058071142 53.46672062709952, -113.66671128180103 53.46675837630779, -113.66667297384284 53.46679607249068, -113.66660507276413 53.46683746714163, -113.66651392468957 53.466881317573915, -113.6663232326193 53.466961432705546, -113.66625109309511 53.467005336013344, -113.66622763241013 53.467034251091796, -113.66622949740034 53.46706576128378, -113.66623982081813 53.46709603106836, -113.66625224649357 53.46712756706991, -113.66629411104734 53.46717430944346, -113.66641587866864 53.467265375957936, -113.66650623383848 53.46732359304315, -113.66660722276274 53.467371760639054, -113.66666826506092 53.46739713417412, -113.66676311532606 53.46742007758137, -113.66706047757285 53.467471312933604, -113.66745279978375 53.46753163058139, -113.66789369026468 53.467592081927386, -113.6680054289943 53.467616335312556, -113.6680939243459 53.46764178069876, -113.66816548938384 53.46767222407838, -113.66827680604288 53.467750659881084, -113.66840913420906 53.467841753663166, -113.66848694795746 53.46788355362044, -113.66861328034297 53.46793178613125, -113.66877751800678 53.46799398738802, -113.66883435776697 53.468016827469924, -113.66885321041211 53.46803704157156, -113.66885511662416 53.468063510443315, -113.66884214934063 53.468101277531, -113.66881027669704 53.46812638875905, -113.66876366778412 53.46814516108593, -113.6686748079345 53.46816633695031, -113.66859453413257 53.46816989539595, -113.66852697632405 53.46816718732833, -113.66841942092114 53.46814798742856, -113.66796836620746 53.46803584664653, -113.66770701774836 53.467969593241094, -113.66758257203298 53.46795034561833, -113.66746859244905 53.46794247010868, -113.66737779753433 53.46794095707327, -113.66724891092734 53.46794941699408, -113.66693615820746 53.4679750093062, -113.66683056448431 53.46797597530064, -113.66670816593776 53.46796429086825, -113.66660053904431 53.46795517190185, -113.66654351292564 53.46795627313428, -113.66649063584377 53.467966204659504, -113.6664461580195 53.46798246133863, -113.66642276235922 53.46800381823877, -113.66640774619843 53.46803402095217, -113.66640540680378 53.468062995020745, -113.66642185346416 53.46811974546858, -113.66648653831784 53.46821947496107, -113.66649893483495 53.46825479557365, -113.66649877680008 53.4682749569907, -113.66648572835449 53.46832280268386, -113.66646216459328 53.46836558132577, -113.66638083671522 53.46850270626741))"
2540,OFF ROAD,Shared Pathway,,1431,,2,false,,"MULTILINESTRING ((-113.67111263129677 53.467188523201536, -113.67118888514922 53.46714945593018, -113.67122607643786 53.46714150236025, -113.67131903128406 53.46712463651882, -113.67149653410124 53.467087859625366, -113.67167069726166 53.467046042962195, -113.67187367874108 53.46698717994491, -113.67212906628893 53.46691738628471, -113.6722253596667 53.46690556291435, -113.67231313152683 53.46690479756705, -113.67238729615163 53.46691708476575, -113.67243947945302 53.466934349367655, -113.67251344878999 53.46697282315232, -113.67254364154446 53.466997073588914, -113.67257036312327 53.46703340572555, -113.67259362754253 53.46708080248101, -113.67263987760008 53.46721185044256, -113.67267276854922 53.46732372811077, -113.67267407335581 53.467374086578175, -113.67265506709835 53.467431439241075, -113.67262267815228 53.467472639756394, -113.67257343987703 53.467510775899065, -113.67238876570804 53.46760291995199, -113.67217196493581 53.46770202910656, -113.67191623882394 53.467815126984064, -113.67173836656765 53.46790024255804, -113.67166712173626 53.46794637377085, -113.6715787630782 53.468023679119, -113.67148367872697 53.46809693427778, -113.67133943165813 53.468198253485596, -113.67122755931356 53.46826038448589, -113.67111916769224 53.46830842898261, -113.67094817456464 53.468376440763926, -113.67086154034791 53.46840459313785, -113.67075346693939 53.46842099316923, -113.67066540364341 53.46843506391177, -113.67032500196939 53.468508076675))"
